0;0;0;0;0;0;0;1852;71;7;1853;202;135;13;61;3;47;15;536;65;87;10;3285;2;1852;71;7;357;1680;135;13;61;3;197;2736;80;3285;118;4;376;11;825;99;110;177;3;51;36;20;48;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;6;236;68;358;92;951;6;86;380;26;4;6;82;2;26;3;126;228;648;36;72;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;22;2364;188;100;4236;2364;108;418;142;453;506;14;257;71;33;199;2365;47;19;4236;2364;142;316;142;408;14;6320;7;631;94;187;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;469;747;1854;725;54;9;13;208;4;15;1451;301;32;469;72;270;2085;4237;6321;4238;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;22;264;314;8;55;263;163;666;63;1280;863;112;7;1855;97;6322;15;454;30;1281;2;2737;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;305;605;42;206;507;1205;6323;3286;8;682;4239;426;2366;665;23;6324;549;3287;6325;2738;1681;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;22;2739;111;6326;886;50;81;182;30;152;2740;8;14;304;1206;1452;748;1682;71;13;484;494;1362;104;619;172;50;3;5;6327;179;13;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;13;14;632;214;2086;3288;238;50;280;6328;179;13;3;344;494;1362;229;5;726;470;15;18;3289;633;23;4240;864;1
0;0;0;0;0;0;0;0;0;56;7;913;2087;6329;5;6330;157;9;3290;12;153;1207;5;204;4241;16;4242;887;258;9;5;4241;12;1081;1081;560;7;1453;153;1207;606;1564;1565;274;153;1207;16;81;84;418;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;17;5;865;47;9;83;243;2741;6331;12;249;15;5;189;7;123;64;537;2;865;139;117;253;2741;377;128;117;243;2367;62;6332;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;749;3291;550;56;379;230;70;194;750;751;4243;297;1137;54;1566;70;94;1683;70;27;2368;1684;230;131;1082;233;56;8;455;1676;379;26;6333;96;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;28;577;143;778;37;234;6334;96;1;52;78;1685;67;549;243;1856;21;5
0;0;0;0;0;0;0;0;0;0;0;0;70;649;350;261;98;2742;1857;1363;2;6335;30;3292;23;1282;3;167;93;166;281;5;1686;3;18;57;8;18;650;302;507;1567;218;551;633;10;633;1568;18;87;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;103;20;49;287;48;7;48;4;84;20;590;914;417;20;140;34;5;103;20;86;15;152;152;2;152;4244;48;2743;4;15;20;4244;432;36;184;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;485;1858;2088;213;115;43;41;445;10;445;9;5;115;31;15;12;26;107;31;52;173;339;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;57;24;41;118;71;6336;417;16;9;1138;50;80;5;2369;115;952;81;104;5;1859;1687;80;7;861;8;535;683;634;225;37;2089;89;433;89;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4245;2744;620;194;888;282;591;6337;752;6338;2745;62;2744;620;33;176;1688;4246;621;727;6339;183;2746;82;1024;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6340;137;569;1860;296;4247;7;6341;1025;117;446;8;2747;3293;3;419;248;409;34;345;3293;5;2081;1861;40;92;6342;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;39;351;65;268;83;801;26;4;40;8;226;2;2370;334;200;6;32;215;55;171;16;135;316;6343;1862;125;80;1138;8;138;1566;393;5
0;0;0;0;0;2090;2748;102;17;124;552;350;667;220;4248;3294;32;343;561;100;227;2091;1454;56;100;22;8;18;124;592;302;217;1282;520;447;149;3295;2371;486;466;1863;1864;87;23;115;100;667;350;206;51;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2372;94;10;13;3;47;455;821;425;570;159;2092;22;2092;65;991;65;26;8;288;39;169;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;630;205;826;6344;263;6345;630;748;20;205;197;495;6346;3;12;607;6347;2;13;2749;323;704;1364;3;6348;124;826;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;802;4249;357;259;6349;7;83;239;886;19;1083;117;80;7;457;394;1865;2750;60;1855;86;1365;2;3296;238;119;104;6350;1
0;0;0;0;0;519;191;195;50;4250;61;23;1084;381;1366;35;209;137;508;50;434;3;247;76;19;137;5;85;471;297;2093;608;30;98;4247;111;7;119;577;18;5;182;446;182;144;195;8;12;6351;6352;5
0;0;0;0;0;0;0;0;0;0;2373;59;487;4251;401;6353;48;204;6354;109;2751;100;6355;6356;866;779;4252;150;953;779;1866;379;150;953;5;470;915;1139;728;1867;4252;2094;55;2752;1868;1869;48;582;76;6357;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;472;27;10;4253;4;1455;319;496;7;18;8;576;578;302;8;36;320;1689;79;10;66;4254;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;7;562;916;22;282;6358;2095;16;192;2753;161;276;954;3;35;6359;94;7;1140;684;916;6360;1140;1870;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;7;3;917;61;2754;37;376;1456;6361;230;231;651;78;61;382;1457;168;359;4255;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;265;2374;301;5;1283;4256;121;89;99;1026;121;12;61;3;493;133;46;13;2;99;121;52;29;129;13;360;301;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;286;291;604;291;6362;4257;1367;8;82;2755;1208;1458;6363;4258;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;1141;4;55;196;1284;139;15;2756;6364;260;6365;211;1569;705;26;4259;23;361;34;74;705;6366;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4260;6367;2096;1459;9;863;4261;1085;4262;2375;113;5;2376;992;149;23;863;667;803;867;2097;4263;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;3;17;38;8;180;160;5;1460;492;4264;427;8;3;866;2377;635;20;325;2378;206;130;394;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;219;163;60;33;142;473;990;92;7;4265;233;147;71;72;6;316;6;382;117;3297;397;223;7;142;2379;254;29;3298;3299;161;993;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;56;379;2;2757;35;75;398;103;5;56;23;652;120;2757;6368;6369;6370;629;97;6371;76;272;6372;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1461;9;889;16;1086;2758;4;82;685;38;60;60;5;3300;622;10;1368;2;12;53;6373;686;889;137;7;108;15;58;11;2098;4266;106;745;4;66;38;2
0;0;0;0;0;0;0;352;474;17;1;139;11;4267;17;40;111;108;447;189;2380;123;1027;4268;1690;40;75;199;23;538;2099;1462;402;4267;17;149;2100;636;65;147;220;4269;2;24;145;271;74;131;6374;4270;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;33;149;23;1087;580;16;70;189;2101;780;93;145;402;2100;325;1087;65;1087;637;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381;198;97;6375;578;5;6376;93;9;289;3;1142;86;2759;214;6377;6378;2381;39;75;1570;2;7;40;137;102;631;108;70;2381;1570;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;3;106;82;61;753;4271;3301;61;3;6379;157;1369;67;35;22;2102;4272;1370;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;4273;144;209;521;2;39;368;5;593;23;13;66;386;6380;93;218;12;93;1028;3302;2;6381;113;4;55;8;12;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;369;582;185;16;210;50;14;1691;63;210;955;27;139;44;33;111;1571;157;210;955;16;14;3303;34;26;6382;59;955;26;147;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;57;9;562;317;96;706;387;96;128;41;162;668;1572;6383;124;1143;230;321;281;501;2;729;37;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;106;1029;1692;10;2760;827;396;2382;1463;172;8;163;6384;32;890;6385;6386;2103;781;1;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;606;268;3304;13;360;8;127;6387;11;70;33;2383;669;4274;346;1030;19;233;5;115;146;32;415;33;1076;891;4275;32;6388;402;7;754;1573;21;3
0;0;0;0;0;0;0;0;0;0;0;64;79;799;39;57;138;85;670;297;70;309;306;2752;4276;6389;3;1868;435;163;258;69;868;780;161;1574;918;1209;594;4277;6390;6391;4278;4279;2761;1677;6392;21;319;1;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1086;6393;652;118;919;2104;22;2075;151;220;6394;70;5;892;93;687;9;2762;6395;2075;367;19;109;15;212;1371;4280;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;1088;682;30;825;310;2763;99;296;3;5;182;310;15;5;177;376;727;6396;321;2384;6397;4281;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1285;262;11;39;15;189;2385;6398;17;22;23;6399;230;2097;22;869;1464;6400;707;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;97;638;65;440;291;956;17;41;65;231;224;1372;956;2386;2105;65;1089;3;4282;13;46;153;1693;106;2106;86;232;13;1372;2386;2105;956;956;6401;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;4;1694;289;63;367;131;2107;428;25;123;6402;1210;289;27;14;9;4;2764;6403;571;46;448;6404;1
0;0;0;64;79;870;1211;10;440;133;13;4;22;78;1871;279;66;38;23;828;2;198;43;12;6;27;9;1871;1367;2;429;279;97;4283;43;38;10;1211;10;2765;34;99;1211;2387;6405;99;249;9;440;27;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;774;1286;3305;6406;222;244;109;6407;1;1;1;1;1;1;1;1;1;1;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;890;1872;39;78;6408;5;861;6409;957;144;2766;326;2108;1465;1080;1466;12;755;107;332;64;48;920;314;1;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;379;67;1086;255;33;2109;3306;6410;1282;229;6411;6412;6413;3307;7;2388;398;1090;6414;1287;4284;327;74;893;1467;2110;62;6415;2097;44;338;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4285;6;415;671;4286;6416;1575;829;283;111;214;497;172;6417;287;2111;7;68;107;2112;239;67;6418;6419;335;2113;3308;138;85;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;681;7;147;2742;64;350;93;23;1282;13;271;887;258;147;352;2114;539;1212;21;1
0;0;0;7;70;42;25;292;176;639;9;1031;2767;106;6420;115;10;592;3309;592;10;115;2115;98;1031;1091;2;395;350;315;653;1213;67;124;1695;106;10;1203;66;67;35;149;1873;350;4;46;8;124;1695;21;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;225;8;315;30;2389;189;379;424;61;2729;4;55;410;23;6421;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;23;921;804;50;5;1576;313;15;6422;6423;164;158;14;46;3;1371;200;6424;6425;4287;4288;475;4289;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;4290;24;522;10;13;2390;432;107;24;203;6426;10;1577;53;4;119;97;75;154;232;519;191;139;6;76;154;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1144;756;1032;37;302;1696;4;3310;154;2391;113;2;1288;488;232;1874;3;6427;2;65;563;138;1875;1145;1032;13;66;37;6428;2;2392;147;357;1;1
0;0;0;0;0;0;0;0;0;583;95;6429;32;101;17;187;869;163;209;17;64;593;303;233;60;46;4;6430;105;46;105;502;458;36;169;105;303;60;169;16;488;523;10;4;64;8;4;55;240;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4291;582;3311;3311;94;708;132;249;15;459;4292;64;13;2;1289;63;708;311;757;951;1564;1023;994;16;379;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1033;595;2393;1290;623;6431;4293;367;6;1697;315;12;1876;730;4293;6432;121;1373;6433;6434;54;6435;6436;4294;6437;6438;21;3
0;0;0;0;0;0;0;0;0;0;0;0;0;31;22;298;26;142;31;1698;920;1286;75;118;4295;1021;1286;64;26;1286;6439;631;1698;31;6440;1092;3;222;6441;1021;1286;68;21;73;155;31;1214;1286;64;21;1
0;0;0;0;0;0;0;0;0;0;0;0;144;5;3312;296;33;73;1578;958;6442;162;958;16;26;1215;446;562;83;56;214;56;1360;387;8;34;24;540;5;995;436;149;137;140;93;292;804;6443;758;112;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;75;488;88;3313;492;417;36;15;989;43;53;222;517;1468;2394;2;309;340;46;1469;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6444;1470;5;115;30;46;1034;1034;2395;16;154;23;95;95;2768;16;123;9;18;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6445;618;1561;564;2396;370;1035;239;3314;3315;309;595;414;474;268;99;169;9;99;1146;759;189;223;71;231;20;3;6446;894;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;6447;90;27;11;1699;1;1;1;13;7;33;9;4296;34;11;441;6448;238;136;6449;44;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;13;3;52;1358;6450;376;8;303;67;60;63;63;959;64;81;182;399;80;1
0;0;0;0;0;0;0;0;0;0;0;0;6451;170;398;6452;33;173;291;97;185;81;243;120;398;11;519;191;147;33;242;74;31;24;127;47;248;242;11;2769;1147;19;116;1291;52;917;108;2116;32;895;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;104;688;301;956;436;176;39;22;176;2770;6453;203;32;1471;2770;296;239;190;1579;1471;568;956;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;40;6454;1036;97;2373;958;157;1093;1094;6455;208;295;760;37;1285;4;303;6456;1292;136;34;3316;6457;24;2373;915;4297;7;5;115;2752;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;351;2760;201;55;5;3317;6458;1;1;1;1;1;1;1;1;1;1;1;1;1;1;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;541;1580;1581;1877;1877;25;1204;84;1582;3;167;160;24;33;549;12;6459;76;25;1293;4298;165;165;73;6460;6461;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;1148;126;593;216;5;1;1878;41;99;199;754;996;418;6462;6463;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;605;495;47;9;238;3;106;153;1;6464;4299;4300;12;731;2771;509;251;344;4301;97;27;2117;6465;6466;921;2;2397;2118;66;420;9;3;47;106;347;560;3
0;0;0;0;0;0;0;0;0;1;17;74;297;36;196;569;522;128;10;709;709;2398;6467;16;17;371;14;472;43;14;362;258;3;258;196;17;230;3318;102;102;498;1149;761;105;14;258;233;230;17;173;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;128;90;1150;70;24;76;281;6468;27;108;1216;105;46;105;1700;19;44;689;236;19;3319;19;1151;71;1583;165;986;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;922;672;119;15;1028;37;346;430;65;336;9;24;158;672;119;417;11;43;428;33;12;1701;58;14;44;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1294;6469;5;1152;91;64;79;830;88;379;234;266;2772;50;9;524;372;293;6470;209;6471;553;2
0;0;0;0;0;0;0;0;0;0;1;6472;101;624;6473;328;4302;6474;101;6475;567;2;245;239;8;710;2119;1459;11;230;6476;23;567;4303;3320;178;259;3;2727;670;1879;14;259;2727;131;367;259;151;57;6477;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;960;403;1702;1;525;270;1037;3321;732;1295;27;20;476;831;6;55;217;277;76;21;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;176;2399;73;106;24;826;8;3322;2;762;762;386;200;6;57;24;3323;74;127;3324;67;60;563;59;58;147;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2773;1153;6478;634;3325;832;5;3326;6479;195;6480;6481;101;412;175;1703;3327;2120;3
0;0;0;0;0;0;0;0;17;92;896;314;802;1084;1693;347;30;745;2;565;36;635;782;39;565;36;890;1372;890;2105;890;2386;890;3;168;12;763;279;16;385;871;86;890;8;3;39;59;231;1693;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2400;1880;833;460;126;1296;61;129;102;7;822;99;195;48;411;377;625;2;733;4;195;152;12;1095;6482;4;3328;49;63;2121;23;195;102;21;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;127;1584;44;94;94;93;67;420;9;3;30;3329;65;35;445;11;71;19;104;489;81;100;25;459;1217;6483;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;172;172;3;1881;2401;1211;32;638;380;43;124;6484;101;45;118;673;118;71;6485;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;6486;5;6487;6488;7;167;625;131;40;35;872;419;194;186;174;85;6489;3;2774;3
0;0;0;0;0;0;0;0;0;0;0;0;0;135;33;285;46;1;2775;4;2122;93;12;6490;2;6491;640;25;162;187;161;199;53;10;4304;4304;53;4;33;199;961;448;46;13;149;25;23;3330;630;198;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;319;496;25;1704;10;4305;4306;81;859;60;35;59;5;2776;182;805;2;1472;437;13;396;5;1882;12;2389;1859;278;168;1585;1705;54;748;147;3331;6492;1
0;0;0;0;0;76;6493;5;6494;1294;63;70;22;173;247;822;2777;456;709;6495;8;204;4;79;23;95;44;108;710;135;1706;204;17;2098;1473;1473;822;2777;191;4;158;424;32;1154;710;1155;744;3332;32;1154;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;709;6496;128;123;9;26;709;6497;34;123;453;7;108;14;9;1218;1218;18;139;27;44;32;1154;14;1155;78;690;19;621;621;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2077;7;27;79;546;3;151;154;535;897;897;535;471;6498;338;127;806;1219;8;3333;4307;4307;34;15;383;570;864;6499;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;2402;98;1082;526;165;24;1082;46;494;60;194;384;447;494;6500;233;527;6501;384;8;15;6502;23;13;578;307;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;997;111;956;85;57;153;2403;86;2106;1372;2386;2105;224;518;998;95;956;2733;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1218;27;281;6503;4245;4;3334;42;59;50;166;205;1220;834;44;486;11;2123;73;4308;160;461;293;2124;1292;426;3335;27;160;70;149;291;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;490;37;279;53;49;340;46;175;32;4309;1374;2125;279;49;105;46;449;8;74;86;169;107;187;135;7;490;26;175;47;10;21;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;16;6504;6505;34;30;6506;77;69;44;6507;32;10;584;3336;104;16;14;1474;528;174;1038;2404;65;2126;42;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1221;503;392;651;132;807;230;24;398;188;596;6508;5;6509;148;392;192;145;127;304;1586;2778;44;1
0;0;0;0;0;0;0;98;1;7;249;15;257;2779;499;887;258;23;3337;83;568;3338;607;6510;4242;1587;6511;6512;4310;2;3337;3338;288;2780;23;630;4;156;5;6513;6514;98;3338;25;22;217;4278;6515;50;21;1
0;0;0;0;0;0;0;0;9;61;510;292;778;65;428;1707;291;274;424;10;4311;3339;206;253;4312;140;5;1588;5;462;37;4313;160;163;11;4;203;393;873;72;174;2780;3340;2;4256;168;585;4314;6516;3341;5
